"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"13166401869","","","","","2010-05-01 03:01:17 +0000","web","http://www.nytimes.com/2010/05/01/us/politics/01immig.html?hp"
"13058826709","","","","","2010-04-29 08:58:08 +0000","web","trying out the Konami code on facebook. no workey. http://en.wikipedia.org/wiki/File:Facebook_Konami_Code.jpg"
"13040630509","","","","","2010-04-29 01:22:20 +0000","web","this is my second update for a seaside implementation of callbreak (spades) http://bit.ly/callbreak"
"13040508307","","","","","2010-04-29 01:20:03 +0000","web","a newer version of callbreak is out, play with your friends and/or computer, check it out at http://bit.ly/callbreak comments welcome."
"12950563366","","","","","2010-04-27 15:27:35 +0000","web","looks like Goldman prepped nicely for the hearings ...... by forgetting everything"
"12930224387","","","","","2010-04-27 06:12:09 +0000","web","another great article from Steven Strogatz http://opinionator.blogs.nytimes.com/2010/04/25/chances-are/"
"12257984171","","","","","2010-04-16 02:01:42 +0000","web","Question: how trivial is it to create an identity function fn(x) = x such that fn(""hello"").length=5 & fn(4) +3 = 7 in Java/ C#?"
"11793638537","","12474212","","","2010-04-07 23:52:29 +0000","web","@himanshuc that's not what I meant"
"11729333278","","","","","2010-04-07 01:02:03 +0000","web","i meant 0.06 dollars vs 0.19 dollars, just had my verizonmath moment"
"11727810329","11720479098","12474212","","","2010-04-07 00:30:23 +0000","web","@himanshuc if u're on a mac, you have emacs bindings by default on pretty much everything..."
"11727537660","","","","","2010-04-07 00:24:33 +0000","web","google voice calling to india 0.06 cents vs nepal 0.19 cents /min :("
"11673199380","","","11644350489","16589206","2010-04-06 01:42:03 +0000","web","RT @wikileaks: LEAK: Cover-up of murder of civilians and journalists through US forces in Iraq. Video online at: http://collateralmurder ..."
"11573588031","","","","","2010-04-04 05:40:46 +0000","web","thomas jefferson http://kalman.blogs.nytimes.com/page/8/"
"11458623286","11455379899","26187597","","","2010-04-02 02:43:25 +0000","web","@socialectnepal yes"
