"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"274365218937774080","","","274358275162648576","2529971","2012-11-30 04:12:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cdixon: crazy photos of inside of Amazon http://t.co/04KVXQnm via @fromedome","http://imgur.com/a/q1WIO"
"274332980846141441","","","","","2012-11-30 02:04:14 +0000","web","Parker, Ginobli and Duncan didn't even travel with the team, only Popovich would do that."
"274249656463130624","","","","","2012-11-29 20:33:08 +0000","web","TIL https://t.co/YmHUbuMq","https://github.com/html/weblocks-twitter-bootstrap-application/blob/master/.gitmodules"
"273875655916150784","","","","","2012-11-28 19:46:59 +0000","web","#walcott"
"273631385351225345","","","","","2012-11-28 03:36:20 +0000","web","Cargo Cult Science http://t.co/fMtyxVuQ","http://www.lhup.edu/~DSIMANEK/cargocul.htm"
"271978620438839296","","","","","2012-11-23 14:08:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Everythings bigger in Texas http://t.co/LOFSbXRj","http://mobile.nytimes.com/2012/11/23/us/texas-two-dead-many-injured-in-140-car-pileup.xml?f=21"
"271632455537152000","","","271558785116540928","72811408","2012-11-22 15:13:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @F5here: Article: Nepali girl tells of 5 years in forced sex trade in India -
http://t.co/8OfDcOAQ","http://po.st/eb2rYs"
"271054625963118592","","","","","2012-11-21 00:57:13 +0000","web","Trying out ardour on ubuntu, it's nice and all but I can't play music anywhere else.."
"270964802174742528","","","","","2012-11-20 19:00:17 +0000","web","10 dimensions you guys... http://t.co/p7DGUFPr","http://www.youtube.com/watch?v=aCQx9U6awFw"
"270430923038814208","","","","","2012-11-19 07:38:51 +0000","web","Holy craps, can confirm Netflix runs pretty smoothly on Ubuntu. Painless installation. http://t.co/OIt8MhyJ","http://www.iheartubuntu.com/2012/11/ppa-for-netflix-desktop-app.html"
"270340937778081792","","","","","2012-11-19 01:41:16 +0000","web","Two NYT opinions with DFW reference today. http://t.co/aLoO2lfB http://t.co/cVqHMRbu","http://www.nytimes.com/2012/11/18/opinion/sunday/the-quiet-ones.html?hp&_r=0","http://opinionator.blogs.nytimes.com/2012/11/17/how-to-live-without-irony/?ref=opinion"
"270062394955419648","","","","","2012-11-18 07:14:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Met an old guy who got his CompSci Degree in the 1970s, hangs around in the xda forums and flies planes. Made my day."
"270056990120763393","","","270054420081954817","28116759","2012-11-18 06:52:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @phalano: ""That's his hand... you can shake it."" http://t.co/I2CEjKGD","http://twitter.com/phalano/status/270054420081954817/photo/1"
"269864168100884481","","","269775472924164096","18215973","2012-11-17 18:06:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @petesouza: Photo of President Obama and @McKaylaMaroney being unimpressed:
http://t.co/NEO6WUTY","http://bit.ly/TPBMUy"
"268848768588333057","","","268846199589715968","13370272","2012-11-14 22:51:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aza: 100,000 stars: http://t.co/a7bZZRLy","http://workshop.chromeexperiments.com/stars/"
"268830848902639616","","","268829939837575170","10711","2012-11-14 21:40:43 +0000","web","RT @Harjeet: woah, i've never seen a goal scored like this: http://t.co/6C03hcXQ. incredible from ibrahimovic","http://www.youtube.com/watch?v=y0v0yTd7014"
"268398914938494976","268154468363812865","15100685","","","2012-11-13 17:04:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@prasincs no clue then :-/"
"268398683047997441","","","","","2012-11-13 17:03:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I read all the comments in an Irish accent. http://t.co/hS7mozf9","http://news.ycombinator.com/item?id=4777221"
"268192279007748096","","","268166555186126848","86840800","2012-11-13 03:23:16 +0000","web","RT @attractr: Patient in ""vegetative state"" asked questions while having his brain activity scanned, answers 'I'm not in pain': http://t ..."
"268116858350215168","268103873070256129","110772462","","","2012-11-12 22:23:35 +0000","web","@s3achan hehe I thought so :)"
"268113677184548864","268110549961801729","15100685","","","2012-11-12 22:10:56 +0000","web","@prasincs 1984?"
"268101716027781120","268100715241697281","110772462","","","2012-11-12 21:23:24 +0000","web","@s3achan http://t.co/XvTtpMiV ??","http://www.sho.com/sho/homeland/home"
"268082591687651328","","","","","2012-11-12 20:07:25 +0000","web","pretty impressive tutorial of weblocks here  http://t.co/vDFNSPcd","http://www.viddler.com/channel/aggieben"
"268065360207572993","","","","","2012-11-12 18:58:56 +0000","web","Homeland is becoming so improbable."
"267823672193081344","","","","","2012-11-12 02:58:34 +0000","web","I remember nfl highlights being in higher quality, shame on you @NFL."
"266730974719647744","","","","","2012-11-09 02:36:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another, actually all over the web client too. http://t.co/4nOaWDX0","http://twitter.com/alokt_/status/266730974719647744/photo/1"
"266729870443294721","","","","","2012-11-09 02:32:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Another @twitter http://t.co/3TNyz4Yb","http://twitter.com/alokt_/status/266729870443294721/photo/1"
"266729613386993665","","","","","2012-11-09 02:31:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not the correct thumbnail @twitter http://t.co/7goyFu16","http://twitter.com/alokt_/status/266729613386993665/photo/1"
"266597999415816192","","","","","2012-11-08 17:48:10 +0000","web","( BTW I built that, go check it out. )"
"266597476230914048","","","","","2012-11-08 17:46:06 +0000","web","Is it just me or seasidehosting gotten fast enough that this is actually playable? http://t.co/doIKpYGU","http://callbreak.seasidehosting.st/seaside/callbreak"
"266586020798152704","","","266584344896864257","22901416","2012-11-08 17:00:34 +0000","web","RT @krodelin: Who snuffed poor Mr. startup-time? :-) #smalltalk #pharo http://t.co/qgJrsJm1","http://lists.gforge.inria.fr/pipermail/pharo-project/2012-November/070937.html"
"266067940401610752","","","","","2012-11-07 06:41:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#girlwiththeflagonherhair"
