"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1408764082","","","","","2009-03-28 20:53:55 +0000","web","debugging !callbreak, too many bugs"
"1401886467","","","","","2009-03-27 16:32:30 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak I actually ""slowed it down"" so that ppl feel like they're playing a real game. don't know if that works"
"1400393141","","","","","2009-03-27 11:48:07 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak one minor issue is after the round ends you have to manually click on ""end round"" link"
"1400385502","","","","","2009-03-27 11:45:54 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak new UI for callbreak is out!!! need some feedback as usual http://game.cdadar.com"
"1398092463","","26603414","","","2009-03-27 00:59:08 +0000","web","@bajraimports why are you following sooooo many ppl in 1 day????"
"1398044600","","","","","2009-03-27 00:50:08 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","who is kgardai?"
"1398040471","","","","","2009-03-27 00:49:20 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!tips send msg to (at)mu if you don't want ur msg to show up on tw/fb if you have 'em setup"
"1398034304","","","","","2009-03-27 00:48:12 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!tips @mu don't want this to show up on fb/tw"
"1398026622","","","","","2009-03-27 00:46:44 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!tips use @mu if you have twitter setup and don't want sth posted on tw/fb even though u're not sending nybody else a msg, confused?"
"1396591024","","","","","2009-03-26 20:26:27 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak new updates are coming soon + better comp player"
"1396581332","","","","","2009-03-26 20:24:44 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak check out http://card-games.pogo.com/games/spades"
"1396578043","","","","","2009-03-26 20:24:10 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!callbreak new updates are coming soon + better comp player"
"1392536198","","","","","2009-03-26 04:14:12 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","!nba barea to the rescue"
"1390071532","","","","","2009-03-25 20:14:23 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","setup facebook on posterous, also twitter if you want"
"1390062154","","","","","2009-03-25 20:12:32 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","proof .... http://tinyurl.com/cas47p"
"1390057943","","","","","2009-03-25 20:11:42 +0000","<a href=""http://www.posterous.com"" rel=""nofollow"">Posterous</a>","Clouds over texas http://post.ly/B2u"
"1390027371","","","","","2009-03-25 20:05:54 +0000","<a href=""http://laconi.ca/trac/"" rel=""nofollow"">Laconica</a>","checkout http://bajraimports.posterous.com, also setup their flickr account"
