"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"26044565374","","","","","2010-10-01 03:16:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","At Banters, for some more open mic magic http://twitpic.com/2tifzo"
"25937048334","","","","","2010-09-30 01:31:02 +0000","web","more swear words heard on Hell's Kitchen than on Jerry Springer show"
"25894980665","","","","","2010-09-29 15:52:07 +0000","web","for more info go to coffeemusichub.com"
"25894837076","","","","","2010-09-29 15:50:26 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Where we were at yesterday, awesome day for coffeemusichub.com   http://t.co/4aZ5y5G","http://www.justin.tv/coffeemusichub?utm_source=twitter&utm_campaign=like_button_experiment&utm_medium=action_tabs"
"25809879981","25611444888","12474212","","","2010-09-28 18:43:12 +0000","web","@himanshuc cool man looking forward to it"
"25555984867","25538665593","12474212","","","2010-09-26 03:19:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@himanshuc k, put it up online and I'll check it out"
"25537679287","","12474212","","","2010-09-25 22:55:40 +0000","web","@himanshuc cool? good luck again!"
"25532924039","","12474212","","","2010-09-25 21:38:34 +0000","web","@himanshuc good luck buddy, what're you working on?"
"25525014755","","","","","2010-09-25 19:26:11 +0000","web","kudos to ringdroid and Rehearsal Assistant for making their apps open source! love 'em"
"24874887405","","","","","2010-09-18 19:38:42 +0000","web","working on an android app now ? hopefully this time I'll finish what I start ..."
