"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"297092601423732737","","","297091697094053888","115710058","2013-01-31 21:22:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NPRinskeep: And jokes aside, an awesome article. RT @petersagal: From the archives: a picture of me when I had hair. http://t.co/wDM ..."
"296729170187259904","","","","","2013-01-30 21:18:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The inmates are running the asylum: where programmers are beaten to a pulp, and then some."
"296110552206434304","","","","","2013-01-29 04:20:31 +0000","web","Yikes, the netflix-desktop ubuntu update is broken!"
"296109587839451136","","","","","2013-01-29 04:16:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is a pretty good sports app.  http://t.co/5BqlYc6b","http://sportcasterapp.com"
"295639840052088832","","","","","2013-01-27 21:10:05 +0000","web","two things about emacs-starter-kit: 
1. replaces ""lambda"" with the symbol lambda  
2. adds newline &amp; ;; on when writing a long comment."
"295635959754674178","295608180443058177","12474212","","","2013-01-27 20:54:40 +0000","web","@hexmanshu perfect for the ADHD world."
"295588146979164160","","","","","2013-01-27 17:44:40 +0000","web","Seeing somebody post a vine from the Garden 15 mins before the game is just surreal..."
"295583705655828480","","","","","2013-01-27 17:27:01 +0000","web","King George V in Nepal http://t.co/klZTqwLd","http://www.newyorker.com/online/blogs/photobooth/2013/01/slide-show-royals-theyre-just-like-us.html#slide_ss_0=2"
"295558841725235200","","","295532563458572288","187996210","2013-01-27 15:48:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @acharya14: Ships grazing at the bank of Mansarober with Mt.Kailash in the background #mytravelgram #worldplaces #namast http://t.co/ ..."
"295384618587275264","295369833300770819","15100685","","","2013-01-27 04:15:55 +0000","web","@prasincs just trying it out, looks great!"
"295369339308224512","","","","","2013-01-27 03:15:12 +0000","web","https://t.co/zDLth4z8 is worth trying out!","https://github.com/technomancy/emacs-starter-kit"
"295227775512612864","","","","","2013-01-26 17:52:41 +0000","web","http://t.co/ggthLrtq","http://www.newyorker.com/online/blogs/books/2013/01/on-tenth-of-december-an-interview-with-george-saunders.html"
"295216618039017472","","","","","2013-01-26 17:08:21 +0000","web","I can watch this the whole day http://t.co/qTwk40Nk","http://vinepeek.com/"
"294675074559115265","","","294658554529472512","774838","2013-01-25 05:16:27 +0000","web","RT @footage: A full house @internetarchive to celebrate the life &amp; work if @aaronsw http://t.co/xjk433dn","http://twitter.com/footage/status/294658554529472512/photo/1"
"294568153114095617","","","294563902837121024","15956067","2013-01-24 22:11:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @joseiswriting: The reaction to this lip-synching non-story says more about our news culture--esp journalists--than it does about @Be ..."
"294502696495505408","","","","","2013-01-24 17:51:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Larry Page has an epiphany about his toothbrush analogy and buys Oral-B."
"294278142120570880","","","294277618113581058","2467791","2013-01-24 02:59:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @washingtonpost: Quitting smoking by age 40 erases most of the risk of an early death http://t.co/r7ihYAmj","http://wapo.st/UlVIB0"
"294246075953451009","","","","","2013-01-24 00:51:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just finished Infinite Jest.... Wtf just happened??"
"293427267764359168","","","293419283868971008","23055689","2013-01-21 18:38:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fieldproducer: If you haven't seen it Google's MLK homepage design today is good: http://t.co/n18eTJ2o","http://twitter.com/fieldproducer/status/293419283868971008/photo/1"
"293383275941097472","","","293290748189757440","15441301","2013-01-21 15:43:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jmattheij: http://t.co/dm9vBNvL A response to an article claiming that Haskell is faster than C","http://www.jacquesmattheij.com/when-haskell-is-not-faster-than-c"
"293378286577385473","293324497598164992","16348468","","","2013-01-21 15:23:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iPrashanta happy b'day dude!"
"292734712529702913","","","","","2013-01-19 20:46:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","'The Killing' looks like a really good show."
"292716708806934530","","","","","2013-01-19 19:34:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Got myself the Nexus 7. Absolutely worth it!"
