"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"6135439927","6129166289","12474212","","","2009-11-28 06:39:40 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc thanks, i'll keep that in mind"
"6057808961","","","","","2009-11-25 18:56:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","check out suggestions/feedback on yestolagcha for more info, you can leave yours there."
"6057603829","","","","","2009-11-25 18:48:28 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Win a new Macbook Pro on Cyber Monday 2009. Details here: http://bit.ly/29rFES"
"6057355165","","","","","2009-11-25 18:38:48 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","a new website i'm working on http://yestolagcha.seasidehosting.st, pre beta (alpha alpha) release, comments welcome"
"5953204201","5950279330","27378456","","","2009-11-22 19:32:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@nolimit360 also a link on the persons name would be nice"
"5952984136","5950279330","27378456","","","2009-11-22 19:23:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@nolimit360 i like it, maybe you should have everything expanded when u first visit the site"
"5896651048","","12474212","","","2009-11-20 18:31:50 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","@himanshuc btw try out seaside, its pretty cool"
"5896320967","","12474212","","","2009-11-20 18:18:25 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","@himanshuc cool, thanks"
"5895627393","","","","","2009-11-20 17:50:38 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Can you use dropbox to deploy your app?"
"5895508010","","12474212","","","2009-11-20 17:45:51 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","@himanshuc finally got it last night. Thanks again"
"5829631237","","","","","2009-11-18 16:02:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","us 1st, india 51st, nepal 117th on least corrupt http://www.forbes.com/lists/2007/6/07caphosp_Capital-Hospitality_Rank_5.html"
"5783267282","5779897607","12474212","","","2009-11-17 01:52:00 +0000","web","@himanshuc does it take some time to recieve it? I don't have anything in my mail right now."
"5778631989","5778376684","12474212","","","2009-11-16 22:57:34 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc sent thanks!"
"5777465428","5775763899","12474212","","","2009-11-16 22:13:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc i don't have the wave thingy :("
"5771302863","5769864069","26187597","","","2009-11-16 18:04:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@socialectnepal hey, looks like you're hosting your website on heroku, where are you storing your data though?"
"5756990332","","","","","2009-11-16 04:48:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","great win for the colts, one of the best games of the year"
"5712213531","","","","","2009-11-14 16:27:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","check out my brother's comic strip http://bit.ly/IiAq5"
"5642494742","","","","","2009-11-12 06:05:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","back on twitter"
"5442408103","5440512492","7553862","","","2009-11-05 05:16:13 +0000","web","@utsavmaden hope you're doing better now"
