"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"8460323695","","","","","2010-01-31 18:09:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","""The easiest way to install GNU Smalltalk is using the MacPorts ..... Unfortunately, there is a problem with MacPorts that breaks..."""
"8346143730","8344675937","12474212","","","2010-01-29 00:51:55 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc maybe, anyways smalltalk is image based so you'd have to download it and run it on a vm to actually see the code.."
"8337108749","","","","","2010-01-28 20:30:28 +0000","web","and I also ripped the pimsleur cds I got at the library http://bit.ly/aSgdos"
"8336931863","7791915817","12474212","","","2010-01-28 20:25:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc but I'm working on a seaside version of it right now, more here http://callbreakblog.posterous.com/callbreak-20"
"8336874500","7791915817","12474212","","","2010-01-28 20:23:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@himanshuc yup just got a slicehost account"
"8336757335","","","","","2010-01-28 20:19:51 +0000","web","actually you can get tellmemore through your local library for free! http://bit.ly/aSgdos"
"8301825816","","","","","2010-01-28 00:41:26 +0000","web","why accepting a method in pharos doesn't save the image is beyond me"
"8292073479","","","","","2010-01-27 20:01:35 +0000","web","for 499, yeah I want it!"
"8229876979","","","","","2010-01-26 09:53:15 +0000","web","Clock Ticks for Nepal to Settle Its Future http://www.nytimes.com/2010/01/26/world/asia/26nepal.html?hp"
"8229090582","","","","","2010-01-26 09:11:02 +0000","web","turns out nepal is one of the oldest countries http://upload.wikimedia.org/wikipedia/commons/1/16/Asia_1200ad.jpg"
"7527371257","","","","","2010-01-08 18:14:28 +0000","web","callbreak is up again at http://www.fishinmyhead.com:3000"
